fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount
24749,2,2,Denmark;Copenhagen,1.1.2016,149,0.963,0.55
28908,9,6,Germany;Dresden,10.5.2016,7,0.982,0
28909,11,5,Germany;Berlin,11.5.2016,150,0.974,0.55
28910,4,6,Germany;Dresden,11.5.2016,149,0.974,0.55
28911,11,6,Germany;Dresden,11.5.2016,142,0.974,0.55
28912,6,5,Germany;Berlin,11.5.2016,141,0.974,0.55
28913,8,7,Germany;Frankfurt,11.5.2016,136,0.974,0.55
28914,3,5,Germany;Berlin,11.5.2016,136,0.974,0.55
28915,7,5,Germany;Berlin,11.5.2016,130,0.974,0.55
28916,11,4,Germany;Frankfurt,11.5.2016,129,0.974,0.55
28917,3,6,Germany;Dresden,11.5.2016,124,0.974,0.55
28918,5,6,Germany;Dresden,11.5.2016,121,0.974,0.55
28919,9,7,Germany;Frankfurt,11.5.2016,116,0.974,0.55
28920,4,4,Germany;Frankfurt,11.5.2016,115,0.974,0.55
28921,1,3,Czech republic;Brno,11.5.2016,114,0.974,0.55
28922,1,7,Germany;Frankfurt,11.5.2016,110,0.974,0.55
28923,5,6,Germany;Dresden,11.5.2016,103,0.974,0.55
28924,3,4,Germany;Frankfurt,11.5.2016,103,0.974,0.55
28925,10,1,Czech republic;Prague,11.5.2016,98,0.974,0.4
28926,11,5,Germany;Berlin,11.5.2016,92,0.974,0.4
28927,3,7,Germany;Frankfurt,11.5.2016,91,0.974,0.4
28928,10,5,Germany;Berlin,11.5.2016,91,0.974,0.4
28929,1,1,Czech republic;Prague,11.5.2016,90,0.974,0.4
28930,11,7,Germany;Frankfurt,11.5.2016,89,0.974,0.4
28931,3,5,Germany;Berlin,11.5.2016,84,0.974,0.4
28932,1,5,Germany;Berlin,11.5.2016,81,0.974,0.4
28933,7,6,Germany;Dresden,11.5.2016,80,0.974,0.4
28934,1,2,Denmark;Copenhagen,11.5.2016,78,0.974,0.4
28935,9,3,Czech republic;Ostrava,11.5.2016,71,0.974,0.15
28936,10,1,Czech republic;Prague,11.5.2016,68,0.974,0.15
28937,9,5,Germany;Berlin,11.5.2016,62,0.974,0.15
28938,1,5,Germany;Berlin,11.5.2016,59,0.974,0.15
28939,5,5,Germany;Berlin,11.5.2016,54,0.974,0.15
28940,1,3,Czech republic;Brno,11.5.2016,50,0.974,0.15
28941,4,5,Germany;Berlin,11.5.2016,45,0.974,0.15
28942,8,1,Czech republic;Prague,11.5.2016,27,0.974,0.15
28943,1,7,Germany;Frankfurt,11.5.2016,24,0.974,0.01
28944,11,7,Germany;Frankfurt,11.5.2016,24,0.974,0.01
28945,8,3,Czech republic;Ostrava,11.5.2016,23,0.974,0.01
28946,7,5,Germany;Berlin,11.5.2016,17,0.974,0.01
28947,1,1,Czech republic;Prague,11.5.2016,14,0.974,0.01
28948,10,7,Germany;Frankfurt,11.5.2016,5,0.974,0
28949,5,1,Czech republic;Prague,11.5.2016,5,0.974,0
28950,7,7,Germany;Frankfurt,11.5.2016,3,0.974,0
28951,4,7,Germany;Frankfurt,11.5.2016,2,0.974,0
28952,5,5,Germany;Berlin,12.5.2016,148,0.975,0.55
28953,10,2,Denmark;Copenhagen,12.5.2016,147,0.975,0.55
28954,10,7,Germany;Frankfurt,12.5.2016,146,0.975,0.55
28955,2,7,Germany;Frankfurt,12.5.2016,145,0.975,0.55
28956,1,4,Germany;Frankfurt,12.5.2016,140,0.975,0.55
28957,11,1,Czech republic;Prague,12.5.2016,125,0.975,0.55
28958,8,5,Germany;Berlin,12.5.2016,122,0.975,0.55
28959,9,6,Germany;Dresden,12.5.2016,121,0.975,0.55
28960,6,7,Germany;Frankfurt,12.5.2016,119,0.975,0.55
28961,11,5,Germany;Berlin,12.5.2016,115,0.975,0.55
28962,1,5,Germany;Berlin,12.5.2016,105,0.975,0.55
28963,6,7,Germany;Frankfurt,12.5.2016,102,0.975,0.55
28964,8,5,Germany;Berlin,12.5.2016,98,0.975,0.4
28965,2,5,Germany;Berlin,12.5.2016,80,0.975,0.4
28966,2,7,Germany;Frankfurt,12.5.2016,72,0.975,0.15
28967,9,5,Germany;Berlin,12.5.2016,71,0.975,0.15
28968,10,7,Germany;Frankfurt,12.5.2016,68,0.975,0.15
28969,4,2,Denmark;Copenhagen,12.5.2016,60,0.975,0.15
28970,1,1,Czech republic;Prague,12.5.2016,59,0.975,0.15
28971,9,7,Germany;Frankfurt,12.5.2016,59,0.975,0.15
28972,10,5,Germany;Berlin,12.5.2016,57,0.975,0.15
28973,10,5,Germany;Berlin,12.5.2016,54,0.975,0.15
28974,9,5,Germany;Berlin,12.5.2016,49,0.975,0.15
28975,8,5,Germany;Berlin,12.5.2016,47,0.975,0.15
28976,8,7,Germany;Frankfurt,12.5.2016,45,0.975,0.15
28977,1,7,Germany;Frankfurt,12.5.2016,41,0.975,0.15
28978,10,5,Germany;Berlin,12.5.2016,39,0.975,0.15
28979,1,1,Czech republic;Prague,12.5.2016,35,0.975,0.15
28980,4,7,Germany;Frankfurt,12.5.2016,33,0.975,0.15
28981,7,7,Germany;Frankfurt,12.5.2016,26,0.975,0.15
28982,3,7,Germany;Frankfurt,12.5.2016,22,0.975,0.01
28983,3,3,Czech republic;Brno,12.5.2016,17,0.975,0.01
28984,8,6,Germany;Dresden,12.5.2016,11,0.975,0.01
28985,6,6,Germany;Dresden,12.5.2016,6,0.975,0
28986,5,7,Germany;Frankfurt,13.5.2016,148,0.983,0.55
28987,9,5,Germany;Berlin,13.5.2016,143,0.983,0.55
28988,2,5,Germany;Berlin,13.5.2016,142,0.983,0.55
28989,9,7,Germany;Frankfurt,13.5.2016,141,0.983,0.55
28990,6,1,Czech republic;Prague,13.5.2016,140,0.983,0.55
28991,4,5,Germany;Berlin,13.5.2016,139,0.983,0.55
28992,1,2,Denmark;Copenhagen,13.5.2016,139,0.983,0.55
28993,3,5,Germany;Berlin,13.5.2016,135,0.983,0.55
28994,10,3,Czech republic;Ostrava,13.5.2016,126,0.983,0.55
28995,6,5,Germany;Berlin,13.5.2016,124,0.983,0.55
28996,5,5,Germany;Berlin,13.5.2016,116,0.983,0.55
28997,10,6,Germany;Dresden,13.5.2016,109,0.983,0.55
28998,11,5,Germany;Berlin,13.5.2016,105,0.983,0.55
28999,7,2,Denmark;Copenhagen,13.5.2016,103,0.983,0.55
29000,3,6,Germany;Dresden,13.5.2016,100,0.983,0.55
29001,1,5,Germany;Berlin,13.5.2016,94,0.983,0.4
29002,9,3,Czech republic;Ostrava,13.5.2016,91,0.983,0.4
29003,4,5,Germany;Berlin,13.5.2016,91,0.983,0.4
29004,3,7,Germany;Frankfurt,13.5.2016,88,0.983,0.4
29005,10,1,Czech republic;Prague,13.5.2016,87,0.983,0.4
29006,6,5,Germany;Berlin,13.5.2016,85,0.983,0.4
29007,6,1,Czech republic;Prague,13.5.2016,83,0.983,0.4
29008,10,5,Germany;Berlin,13.5.2016,81,0.983,0.4
29009,8,5,Germany;Berlin,13.5.2016,74,0.983,0.15
29010,8,5,Germany;Berlin,13.5.2016,73,0.983,0.15
29011,3,5,Germany;Berlin,13.5.2016,62,0.983,0.15
29012,7,5,Germany;Berlin,13.5.2016,62,0.983,0.15
29013,4,5,Germany;Berlin,13.5.2016,61,0.983,0.15
29014,1,3,Czech republic;Brno,13.5.2016,60,0.983,0.15
29015,6,5,Germany;Berlin,13.5.2016,59,0.983,0.15
29016,10,2,Denmark;Copenhagen,13.5.2016,58,0.983,0.15
29017,9,1,Czech republic;Prague,13.5.2016,51,0.983,0.15
29018,3,1,Czech republic;Prague,13.5.2016,50,0.983,0.15
29019,8,4,Germany;Frankfurt,13.5.2016,48,0.983,0.15
29020,8,5,Germany;Berlin,13.5.2016,45,0.983,0.15
29021,1,2,Denmark;Copenhagen,13.5.2016,33,0.983,0.15
29022,2,2,Denmark;Copenhagen,13.5.2016,30,0.983,0.15
29023,4,3,Czech republic;Brno,13.5.2016,30,0.983,0.15
29024,9,6,Germany;Dresden,13.5.2016,29,0.983,0.15
29025,4,7,Germany;Frankfurt,13.5.2016,29,0.983,0.15
29026,8,3,Czech republic;Ostrava,13.5.2016,25,0.983,0.01
29027,4,7,Germany;Frankfurt,13.5.2016,24,0.983,0.01
29028,5,6,Germany;Dresden,13.5.2016,15,0.983,0.01
29029,9,5,Germany;Berlin,13.5.2016,14,0.983,0.01
29030,4,4,Germany;Frankfurt,13.5.2016,3,0.983,0
29031,8,7,Germany;Frankfurt,16.5.2016,150,0.983,0.55
29032,9,7,Germany;Frankfurt,16.5.2016,150,0.983,0.55
29033,3,3,Czech republic;Brno,16.5.2016,147,0.983,0.55
29034,1,7,Germany;Frankfurt,16.5.2016,144,0.983,0.55
29035,8,7,Germany;Frankfurt,16.5.2016,143,0.983,0.55
29036,4,3,Czech republic;Brno,16.5.2016,142,0.983,0.55
29037,11,7,Germany;Frankfurt,16.5.2016,142,0.983,0.55
29038,7,4,Germany;Frankfurt,16.5.2016,140,0.983,0.55
29039,3,1,Czech republic;Prague,16.5.2016,138,0.983,0.55
29040,9,2,Denmark;Copenhagen,16.5.2016,127,0.983,0.55
29041,4,4,Germany;Frankfurt,16.5.2016,126,0.983,0.55
29042,7,7,Germany;Frankfurt,16.5.2016,125,0.983,0.55
29043,7,4,Germany;Frankfurt,16.5.2016,111,0.983,0.55
29044,1,3,Czech republic;Brno,16.5.2016,104,0.983,0.55
29045,9,2,Denmark;Copenhagen,16.5.2016,101,0.983,0.55
29046,4,5,Germany;Berlin,16.5.2016,100,0.983,0.55
29047,11,3,Czech republic;Ostrava,16.5.2016,94,0.983,0.4
29048,2,5,Germany;Berlin,16.5.2016,92,0.983,0.4
29049,7,7,Germany;Frankfurt,16.5.2016,87,0.983,0.4
29050,1,3,Czech republic;Brno,16.5.2016,82,0.983,0.4
29051,11,2,Denmark;Copenhagen,16.5.2016,79,0.983,0.4
29052,10,3,Czech republic;Ostrava,16.5.2016,75,0.983,0.15
29053,2,5,Germany;Berlin,16.5.2016,67,0.983,0.15
29054,11,7,Germany;Frankfurt,16.5.2016,65,0.983,0.15
29055,2,7,Germany;Frankfurt,16.5.2016,62,0.983,0.15
29056,3,6,Germany;Dresden,16.5.2016,57,0.983,0.15
29057,7,1,Czech republic;Prague,16.5.2016,55,0.983,0.15
29058,3,3,Czech republic;Brno,16.5.2016,53,0.983,0.15
29059,10,2,Denmark;Copenhagen,16.5.2016,51,0.983,0.15
29060,7,7,Germany;Frankfurt,16.5.2016,50,0.983,0.15
29061,2,5,Germany;Berlin,16.5.2016,47,0.983,0.15
29062,9,6,Germany;Dresden,16.5.2016,42,0.983,0.15
29063,7,3,Czech republic;Ostrava,16.5.2016,38,0.983,0.15
29064,11,6,Germany;Dresden,16.5.2016,37,0.983,0.15
29065,7,5,Germany;Berlin,16.5.2016,32,0.983,0.15
29066,3,7,Germany;Frankfurt,16.5.2016,31,0.983,0.15
29067,7,3,Czech republic;Ostrava,16.5.2016,30,0.983,0.15
29068,1,3,Czech republic;Brno,16.5.2016,19,0.983,0.01
29069,1,7,Germany;Frankfurt,16.5.2016,17,0.983,0.01
29070,5,5,Germany;Berlin,16.5.2016,14,0.983,0.01
29071,7,2,Denmark;Copenhagen,17.5.2016,148,0.968,0.55
29072,9,1,Czech republic;Prague,17.5.2016,144,0.968,0.55
29073,9,6,Germany;Dresden,17.5.2016,141,0.968,0.55
29074,6,5,Germany;Berlin,17.5.2016,132,0.968,0.55
29075,2,3,Czech republic;Brno,17.5.2016,130,0.968,0.55
29076,10,4,Germany;Frankfurt,17.5.2016,120,0.968,0.55
29077,11,2,Denmark;Copenhagen,17.5.2016,120,0.968,0.55
29078,2,2,Denmark;Copenhagen,17.5.2016,116,0.968,0.55
29079,3,5,Germany;Berlin,17.5.2016,113,0.968,0.55
29080,4,5,Germany;Berlin,17.5.2016,111,0.968,0.55
29081,10,7,Germany;Frankfurt,17.5.2016,108,0.968,0.55
29082,8,3,Czech republic;Ostrava,17.5.2016,107,0.968,0.55
29083,1,5,Germany;Berlin,17.5.2016,107,0.968,0.55
29084,8,2,Denmark;Copenhagen,17.5.2016,101,0.968,0.55
29085,6,7,Germany;Frankfurt,17.5.2016,97,0.968,0.4
29086,4,3,Czech republic;Brno,17.5.2016,96,0.968,0.4
29087,7,5,Germany;Berlin,17.5.2016,93,0.968,0.4
29088,1,5,Germany;Berlin,17.5.2016,92,0.968,0.4
29089,8,2,Denmark;Copenhagen,17.5.2016,91,0.968,0.4
29090,4,5,Germany;Berlin,17.5.2016,89,0.968,0.4
29091,10,3,Czech republic;Ostrava,17.5.2016,89,0.968,0.4
29092,3,6,Germany;Dresden,17.5.2016,88,0.968,0.4
29093,10,6,Germany;Dresden,17.5.2016,87,0.968,0.4
29094,10,7,Germany;Frankfurt,17.5.2016,86,0.968,0.4
29095,5,5,Germany;Berlin,17.5.2016,80,0.968,0.4
29096,11,5,Germany;Berlin,17.5.2016,75,0.968,0.15
29097,9,3,Czech republic;Ostrava,17.5.2016,74,0.968,0.15
29098,3,7,Germany;Frankfurt,17.5.2016,65,0.968,0.15
29099,10,5,Germany;Berlin,17.5.2016,59,0.968,0.15
29100,5,6,Germany;Dresden,17.5.2016,57,0.968,0.15
29101,10,5,Germany;Berlin,17.5.2016,54,0.968,0.15
29102,6,4,Germany;Frankfurt,17.5.2016,41,0.968,0.15
29103,5,4,Germany;Frankfurt,17.5.2016,33,0.968,0.15
29104,2,7,Germany;Frankfurt,17.5.2016,25,0.968,0.01
29105,1,1,Czech republic;Prague,17.5.2016,14,0.968,0.01
29106,4,1,Czech republic;Prague,17.5.2016,14,0.968,0.01
29107,4,7,Germany;Frankfurt,17.5.2016,11,0.968,0.01
29108,9,7,Germany;Frankfurt,17.5.2016,10,0.968,0
29109,9,5,Germany;Berlin,17.5.2016,8,0.968,0
29110,2,5,Germany;Berlin,17.5.2016,2,0.968,0
29111,2,5,Germany;Berlin,18.5.2016,140,0.975,0.55
29112,7,6,Germany;Dresden,18.5.2016,137,0.975,0.55
29113,9,7,Germany;Frankfurt,18.5.2016,133,0.975,0.55
29114,3,7,Germany;Frankfurt,18.5.2016,130,0.975,0.55
29115,11,5,Germany;Berlin,18.5.2016,130,0.975,0.55
29116,10,1,Czech republic;Prague,18.5.2016,126,0.975,0.55
29117,4,3,Czech republic;Brno,18.5.2016,124,0.975,0.55
29118,4,1,Czech republic;Prague,18.5.2016,123,0.975,0.55
29119,11,7,Germany;Frankfurt,18.5.2016,119,0.975,0.55
29120,10,1,Czech republic;Prague,18.5.2016,113,0.975,0.55
29121,7,5,Germany;Berlin,18.5.2016,113,0.975,0.55
29122,10,1,Czech republic;Prague,18.5.2016,111,0.975,0.55
29123,6,7,Germany;Frankfurt,18.5.2016,108,0.975,0.55
29124,1,5,Germany;Berlin,18.5.2016,104,0.975,0.55
29125,4,5,Germany;Berlin,18.5.2016,101,0.975,0.55
29126,2,6,Germany;Dresden,18.5.2016,100,0.975,0.55
29127,2,3,Czech republic;Brno,18.5.2016,99,0.975,0.4
29128,8,5,Germany;Berlin,18.5.2016,97,0.975,0.4
29129,7,7,Germany;Frankfurt,18.5.2016,95,0.975,0.4
29130,3,7,Germany;Frankfurt,18.5.2016,94,0.975,0.4
29131,2,1,Czech republic;Prague,18.5.2016,88,0.975,0.4
29132,2,1,Czech republic;Prague,18.5.2016,79,0.975,0.4
29133,7,7,Germany;Frankfurt,18.5.2016,75,0.975,0.15
29134,7,7,Germany;Frankfurt,18.5.2016,73,0.975,0.15
29135,7,6,Germany;Dresden,18.5.2016,72,0.975,0.15
29136,10,7,Germany;Frankfurt,18.5.2016,66,0.975,0.15
29137,6,5,Germany;Berlin,18.5.2016,65,0.975,0.15
29138,8,3,Czech republic;Ostrava,18.5.2016,54,0.975,0.15
29139,2,4,Germany;Frankfurt,18.5.2016,53,0.975,0.15
29140,4,1,Czech republic;Prague,18.5.2016,52,0.975,0.15
29141,8,5,Germany;Berlin,18.5.2016,47,0.975,0.15
29142,1,6,Germany;Dresden,18.5.2016,46,0.975,0.15
29143,6,5,Germany;Berlin,18.5.2016,43,0.975,0.15
29144,1,1,Czech republic;Prague,18.5.2016,37,0.975,0.15
29145,7,5,Germany;Berlin,18.5.2016,30,0.975,0.15
29146,11,7,Germany;Frankfurt,18.5.2016,16,0.975,0.01
29147,10,4,Germany;Frankfurt,18.5.2016,6,0.975,0
29148,11,7,Germany;Frankfurt,18.5.2016,6,0.975,0
29149,10,7,Germany;Frankfurt,18.5.2016,3,0.975,0
29150,5,5,Germany;Berlin,19.5.2016,149,0.979,0.55
29151,7,6,Germany;Dresden,19.5.2016,144,0.979,0.55
29152,7,4,Germany;Frankfurt,19.5.2016,141,0.979,0.55
29153,10,5,Germany;Berlin,19.5.2016,133,0.979,0.55
29154,11,7,Germany;Frankfurt,19.5.2016,133,0.979,0.55
29155,2,3,Czech republic;Brno,19.5.2016,133,0.979,0.55
29156,2,5,Germany;Berlin,19.5.2016,129,0.979,0.55
29157,6,5,Germany;Berlin,19.5.2016,123,0.979,0.55
29158,7,5,Germany;Berlin,19.5.2016,122,0.979,0.55
29159,7,6,Germany;Dresden,19.5.2016,121,0.979,0.55
29160,4,7,Germany;Frankfurt,19.5.2016,117,0.979,0.55
29161,3,7,Germany;Frankfurt,19.5.2016,116,0.979,0.55
29162,11,6,Germany;Dresden,19.5.2016,114,0.979,0.55
29163,7,3,Czech republic;Ostrava,19.5.2016,113,0.979,0.55
29164,2,7,Germany;Frankfurt,19.5.2016,113,0.979,0.55
29165,7,7,Germany;Frankfurt,19.5.2016,112,0.979,0.55
29166,6,2,Denmark;Copenhagen,19.5.2016,112,0.979,0.55
29167,9,7,Germany;Frankfurt,19.5.2016,110,0.979,0.55
29168,10,7,Germany;Frankfurt,19.5.2016,110,0.979,0.55
29169,11,5,Germany;Berlin,19.5.2016,107,0.979,0.55
29170,8,7,Germany;Frankfurt,19.5.2016,106,0.979,0.55
29171,1,5,Germany;Berlin,19.5.2016,94,0.979,0.4
29172,11,7,Germany;Frankfurt,19.5.2016,94,0.979,0.4
29173,11,7,Germany;Frankfurt,19.5.2016,91,0.979,0.4
29174,10,5,Germany;Berlin,19.5.2016,91,0.979,0.4
29175,4,3,Czech republic;Brno,19.5.2016,82,0.979,0.4
29176,2,7,Germany;Frankfurt,19.5.2016,80,0.979,0.4
29177,8,7,Germany;Frankfurt,19.5.2016,76,0.979,0.4
29178,7,1,Czech republic;Prague,19.5.2016,75,0.979,0.15
29179,5,6,Germany;Dresden,19.5.2016,72,0.979,0.15
29180,6,4,Germany;Frankfurt,19.5.2016,70,0.979,0.15
29181,4,5,Germany;Berlin,19.5.2016,68,0.979,0.15
29182,10,7,Germany;Frankfurt,19.5.2016,62,0.979,0.15
29183,5,7,Germany;Frankfurt,19.5.2016,58,0.979,0.15
29184,7,7,Germany;Frankfurt,19.5.2016,55,0.979,0.15
29185,8,4,Germany;Frankfurt,19.5.2016,50,0.979,0.15
29186,1,6,Germany;Dresden,19.5.2016,49,0.979,0.15
29187,11,1,Czech republic;Prague,19.5.2016,44,0.979,0.15
29188,4,5,Germany;Berlin,19.5.2016,42,0.979,0.15
29189,11,7,Germany;Frankfurt,19.5.2016,40,0.979,0.15
29190,7,7,Germany;Frankfurt,19.5.2016,38,0.979,0.15
29191,9,7,Germany;Frankfurt,19.5.2016,36,0.979,0.15
29192,4,6,Germany;Dresden,19.5.2016,35,0.979,0.15
29193,11,5,Germany;Berlin,19.5.2016,29,0.979,0.15
29194,6,6,Germany;Dresden,19.5.2016,25,0.979,0.01
29195,5,7,Germany;Frankfurt,19.5.2016,25,0.979,0.01
29196,5,5,Germany;Berlin,19.5.2016,24,0.979,0.01
29197,10,7,Germany;Frankfurt,19.5.2016,22,0.979,0.01
29198,11,7,Germany;Frankfurt,19.5.2016,18,0.979,0.01
29199,9,5,Germany;Berlin,19.5.2016,11,0.979,0.01
29200,1,5,Germany;Berlin,19.5.2016,10,0.979,0
29201,10,6,Germany;Dresden,19.5.2016,2,0.979,0
29202,5,4,Germany;Frankfurt,20.5.2016,142,0.979,0.55
29203,11,7,Germany;Frankfurt,20.5.2016,140,0.979,0.55
29204,2,2,Denmark;Copenhagen,20.5.2016,132,0.979,0.55
29205,3,7,Germany;Frankfurt,20.5.2016,132,0.979,0.55
29206,8,5,Germany;Berlin,20.5.2016,129,0.979,0.55
29207,7,5,Germany;Berlin,20.5.2016,127,0.979,0.55
29208,2,5,Germany;Berlin,20.5.2016,125,0.979,0.55
29209,7,7,Germany;Frankfurt,20.5.2016,124,0.979,0.55
29210,9,4,Germany;Frankfurt,20.5.2016,122,0.979,0.55
29211,8,1,Czech republic;Prague,20.5.2016,119,0.979,0.55
29212,5,1,Czech republic;Prague,20.5.2016,115,0.979,0.55
29213,5,3,Czech republic;Brno,20.5.2016,114,0.979,0.55
29214,3,5,Germany;Berlin,20.5.2016,113,0.979,0.55
29215,4,5,Germany;Berlin,20.5.2016,109,0.979,0.55
29216,1,4,Germany;Frankfurt,20.5.2016,108,0.979,0.55
29217,1,4,Germany;Frankfurt,20.5.2016,106,0.979,0.55
29218,3,5,Germany;Berlin,20.5.2016,105,0.979,0.55
29219,9,7,Germany;Frankfurt,20.5.2016,104,0.979,0.55
29220,3,7,Germany;Frankfurt,20.5.2016,104,0.979,0.55
29221,7,5,Germany;Berlin,20.5.2016,104,0.979,0.55
29222,2,5,Germany;Berlin,20.5.2016,102,0.979,0.55
29223,11,3,Czech republic;Ostrava,20.5.2016,101,0.979,0.55
29224,3,7,Germany;Frankfurt,20.5.2016,91,0.979,0.4
29225,3,6,Germany;Dresden,20.5.2016,89,0.979,0.4
29226,8,7,Germany;Frankfurt,20.5.2016,89,0.979,0.4
29227,6,5,Germany;Berlin,20.5.2016,84,0.979,0.4
29228,2,2,Denmark;Copenhagen,20.5.2016,77,0.979,0.4
29229,6,3,Czech republic;Brno,20.5.2016,76,0.979,0.4
29230,11,5,Germany;Berlin,20.5.2016,71,0.979,0.15
29231,1,7,Germany;Frankfurt,20.5.2016,67,0.979,0.15
29232,9,1,Czech republic;Prague,20.5.2016,58,0.979,0.15
29233,4,5,Germany;Berlin,20.5.2016,56,0.979,0.15
29234,7,6,Germany;Dresden,20.5.2016,55,0.979,0.15
29235,9,4,Germany;Frankfurt,20.5.2016,53,0.979,0.15
29236,5,5,Germany;Berlin,20.5.2016,53,0.979,0.15
29237,7,6,Germany;Dresden,20.5.2016,50,0.979,0.15
29238,11,2,Denmark;Copenhagen,20.5.2016,50,0.979,0.15
29239,8,2,Denmark;Copenhagen,20.5.2016,49,0.979,0.15
29240,9,2,Denmark;Copenhagen,20.5.2016,47,0.979,0.15
29241,8,3,Czech republic;Ostrava,20.5.2016,45,0.979,0.15
29242,5,5,Germany;Berlin,20.5.2016,45,0.979,0.15
29243,8,7,Germany;Frankfurt,20.5.2016,40,0.979,0.15
29244,2,1,Czech republic;Prague,20.5.2016,38,0.979,0.15
29245,11,7,Germany;Frankfurt,20.5.2016,38,0.979,0.15
29246,1,1,Czech republic;Prague,20.5.2016,38,0.979,0.15
29247,1,7,Germany;Frankfurt,20.5.2016,35,0.979,0.15
29248,5,5,Germany;Berlin,20.5.2016,25,0.979,0.01
29249,8,7,Germany;Frankfurt,20.5.2016,20,0.979,0.01
29250,9,1,Czech republic;Prague,20.5.2016,18,0.979,0.01
29251,5,1,Czech republic;Prague,20.5.2016,17,0.979,0.01
29252,6,6,Germany;Dresden,20.5.2016,16,0.979,0.01
29253,6,5,Germany;Berlin,20.5.2016,15,0.979,0.01
29254,6,5,Germany;Berlin,20.5.2016,11,0.979,0.01
29255,3,7,Germany;Frankfurt,20.5.2016,3,0.979,0
29256,7,3,Czech republic;Ostrava,21.5.2016,143,0.978,0.55
29257,2,5,Germany;Berlin,21.5.2016,140,0.978,0.55
29258,9,6,Germany;Dresden,21.5.2016,138,0.978,0.55
29259,4,5,Germany;Berlin,21.5.2016,128,0.978,0.55
29260,1,3,Czech republic;Brno,21.5.2016,128,0.978,0.55
29261,10,5,Germany;Berlin,21.5.2016,127,0.978,0.55
29262,2,4,Germany;Frankfurt,21.5.2016,124,0.978,0.55
29263,7,5,Germany;Berlin,21.5.2016,122,0.978,0.55
29264,7,5,Germany;Berlin,21.5.2016,121,0.978,0.55
29265,5,3,Czech republic;Brno,21.5.2016,115,0.978,0.55
29266,11,5,Germany;Berlin,21.5.2016,115,0.978,0.55
29267,2,2,Denmark;Copenhagen,21.5.2016,115,0.978,0.55
29268,10,7,Germany;Frankfurt,21.5.2016,113,0.978,0.55
29269,4,7,Germany;Frankfurt,21.5.2016,113,0.978,0.55
29270,10,2,Denmark;Copenhagen,21.5.2016,112,0.978,0.55
29271,4,4,Germany;Frankfurt,21.5.2016,111,0.978,0.55
29272,2,6,Germany;Dresden,21.5.2016,110,0.978,0.55
29273,7,3,Czech republic;Ostrava,21.5.2016,105,0.978,0.55
29274,2,7,Germany;Frankfurt,21.5.2016,100,0.978,0.55
29275,10,5,Germany;Berlin,21.5.2016,98,0.978,0.4
29276,11,7,Germany;Frankfurt,21.5.2016,96,0.978,0.4
29277,4,5,Germany;Berlin,21.5.2016,96,0.978,0.4
29278,4,6,Germany;Dresden,21.5.2016,95,0.978,0.4
29279,1,7,Germany;Frankfurt,21.5.2016,94,0.978,0.4
29280,2,3,Czech republic;Brno,21.5.2016,93,0.978,0.4
29281,6,3,Czech republic;Brno,21.5.2016,92,0.978,0.4
29282,3,5,Germany;Berlin,21.5.2016,92,0.978,0.4
29283,1,1,Czech republic;Prague,21.5.2016,90,0.978,0.4
29284,8,7,Germany;Frankfurt,21.5.2016,87,0.978,0.4
29285,9,2,Denmark;Copenhagen,21.5.2016,82,0.978,0.4
29286,1,7,Germany;Frankfurt,21.5.2016,80,0.978,0.4
29287,10,7,Germany;Frankfurt,21.5.2016,76,0.978,0.4
29288,3,1,Czech republic;Prague,21.5.2016,72,0.978,0.15
29289,3,7,Germany;Frankfurt,21.5.2016,69,0.978,0.15
29290,9,7,Germany;Frankfurt,21.5.2016,68,0.978,0.15
29291,2,6,Germany;Dresden,21.5.2016,66,0.978,0.15
29292,7,1,Czech republic;Prague,21.5.2016,65,0.978,0.15
29293,10,7,Germany;Frankfurt,21.5.2016,65,0.978,0.15
29294,3,5,Germany;Berlin,21.5.2016,61,0.978,0.15
29295,7,7,Germany;Frankfurt,21.5.2016,60,0.978,0.15
29296,9,7,Germany;Frankfurt,21.5.2016,59,0.978,0.15
29297,2,3,Czech republic;Brno,21.5.2016,56,0.978,0.15
29298,1,1,Czech republic;Prague,21.5.2016,55,0.978,0.15
29299,9,5,Germany;Berlin,21.5.2016,55,0.978,0.15
29300,11,3,Czech republic;Ostrava,21.5.2016,54,0.978,0.15
29301,9,5,Germany;Berlin,21.5.2016,48,0.978,0.15
29302,4,7,Germany;Frankfurt,21.5.2016,44,0.978,0.15
29303,3,5,Germany;Berlin,21.5.2016,44,0.978,0.15
29304,3,5,Germany;Berlin,21.5.2016,42,0.978,0.15
29305,11,7,Germany;Frankfurt,21.5.2016,33,0.978,0.15
29306,4,6,Germany;Dresden,21.5.2016,33,0.978,0.15
29307,7,5,Germany;Berlin,21.5.2016,32,0.978,0.15
29308,10,7,Germany;Frankfurt,21.5.2016,30,0.978,0.15
29309,4,5,Germany;Berlin,21.5.2016,29,0.978,0.15
29310,2,5,Germany;Berlin,21.5.2016,29,0.978,0.15
29311,4,4,Germany;Frankfurt,21.5.2016,28,0.978,0.15
29312,8,5,Germany;Berlin,21.5.2016,26,0.978,0.15
29313,3,5,Germany;Berlin,21.5.2016,25,0.978,0.01
29314,2,7,Germany;Frankfurt,21.5.2016,25,0.978,0.01
29315,5,7,Germany;Frankfurt,21.5.2016,23,0.978,0.01
