fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount
1,4,6,Germany;Dresden,2.1.2014,145,0.954,0.55
2440,11,5,Germany;Berlin,17.3.2014,148,0.963,0.55
2441,1,5,Germany;Berlin,17.3.2014,144,0.963,0.55
2442,7,5,Germany;Berlin,17.3.2014,130,0.963,0.55
2443,10,6,Germany;Dresden,17.3.2014,130,0.963,0.55
2444,6,6,Germany;Dresden,17.3.2014,128,0.963,0.55
2445,6,6,Germany;Dresden,17.3.2014,127,0.963,0.55
2446,2,5,Germany;Berlin,17.3.2014,125,0.963,0.55
2447,6,7,Germany;Frankfurt,17.3.2014,123,0.963,0.55
2448,9,7,Germany;Frankfurt,17.3.2014,123,0.963,0.55
2449,9,5,Germany;Berlin,17.3.2014,122,0.963,0.55
2450,7,5,Germany;Berlin,17.3.2014,116,0.963,0.55
2451,8,5,Germany;Berlin,17.3.2014,113,0.963,0.55
2452,7,7,Germany;Frankfurt,17.3.2014,111,0.963,0.55
2453,9,5,Germany;Berlin,17.3.2014,111,0.963,0.55
2454,5,4,Germany;Frankfurt,17.3.2014,108,0.963,0.55
2455,11,7,Germany;Frankfurt,17.3.2014,103,0.963,0.55
2456,1,4,Germany;Frankfurt,17.3.2014,102,0.963,0.55
2457,11,3,Czech republic;Ostrava,17.3.2014,101,0.963,0.55
2458,7,2,Denmark;Copenhagen,17.3.2014,100,0.963,0.55
2459,7,4,Germany;Frankfurt,17.3.2014,97,0.963,0.4
2460,8,7,Germany;Frankfurt,17.3.2014,95,0.963,0.4
2461,4,7,Germany;Frankfurt,17.3.2014,90,0.963,0.4
2462,10,6,Germany;Dresden,17.3.2014,90,0.963,0.4
2463,1,5,Germany;Berlin,17.3.2014,88,0.963,0.4
2464,8,5,Germany;Berlin,17.3.2014,85,0.963,0.4
2465,10,1,Czech republic;Prague,17.3.2014,81,0.963,0.4
2466,1,7,Germany;Frankfurt,17.3.2014,81,0.963,0.4
2467,5,7,Germany;Frankfurt,17.3.2014,76,0.963,0.4
2468,11,3,Czech republic;Ostrava,17.3.2014,72,0.963,0.15
2469,9,5,Germany;Berlin,17.3.2014,69,0.963,0.15
2470,5,2,Denmark;Copenhagen,17.3.2014,69,0.963,0.15
2471,3,5,Germany;Berlin,17.3.2014,67,0.963,0.15
2472,9,7,Germany;Frankfurt,17.3.2014,65,0.963,0.15
2473,11,5,Germany;Berlin,17.3.2014,60,0.963,0.15
2474,9,1,Czech republic;Prague,17.3.2014,59,0.963,0.15
2475,5,5,Germany;Berlin,17.3.2014,55,0.963,0.15
2476,6,5,Germany;Berlin,17.3.2014,50,0.963,0.15
2477,5,6,Germany;Dresden,17.3.2014,49,0.963,0.15
2478,3,5,Germany;Berlin,17.3.2014,49,0.963,0.15
2479,4,7,Germany;Frankfurt,17.3.2014,46,0.963,0.15
2480,3,7,Germany;Frankfurt,17.3.2014,42,0.963,0.15
2481,9,6,Germany;Dresden,17.3.2014,42,0.963,0.15
2482,8,4,Germany;Frankfurt,17.3.2014,40,0.963,0.15
2483,10,7,Germany;Frankfurt,17.3.2014,38,0.963,0.15
2484,1,5,Germany;Berlin,17.3.2014,37,0.963,0.15
2485,4,6,Germany;Dresden,17.3.2014,32,0.963,0.15
2486,10,6,Germany;Dresden,17.3.2014,30,0.963,0.15
2487,2,7,Germany;Frankfurt,17.3.2014,22,0.963,0.01
2488,9,4,Germany;Frankfurt,17.3.2014,18,0.963,0.01
2489,9,5,Germany;Berlin,17.3.2014,17,0.963,0.01
2490,1,4,Germany;Frankfurt,17.3.2014,17,0.963,0.01
2491,1,3,Czech republic;Brno,17.3.2014,16,0.963,0.01
2492,9,3,Czech republic;Ostrava,17.3.2014,8,0.963,0
2493,8,5,Germany;Berlin,17.3.2014,6,0.963,0
2494,1,7,Germany;Frankfurt,17.3.2014,1,0.963,0
2495,2,3,Czech republic;Brno,17.3.2014,1,0.963,0
2496,3,3,Czech republic;Brno,18.3.2014,150,0.94,0.55
2497,1,4,Germany;Frankfurt,18.3.2014,148,0.94,0.55
2498,7,4,Germany;Frankfurt,18.3.2014,146,0.94,0.55
2499,4,1,Czech republic;Prague,18.3.2014,141,0.94,0.55
2500,1,1,Czech republic;Prague,18.3.2014,133,0.94,0.55
2501,9,5,Germany;Berlin,18.3.2014,120,0.94,0.55
2502,8,7,Germany;Frankfurt,18.3.2014,109,0.94,0.55
2503,7,5,Germany;Berlin,18.3.2014,106,0.94,0.55
2504,2,3,Czech republic;Brno,18.3.2014,97,0.94,0.4
2505,6,4,Germany;Frankfurt,18.3.2014,97,0.94,0.4
2506,6,7,Germany;Frankfurt,18.3.2014,92,0.94,0.4
2507,8,5,Germany;Berlin,18.3.2014,88,0.94,0.4
2508,2,5,Germany;Berlin,18.3.2014,86,0.94,0.4
2509,3,6,Germany;Dresden,18.3.2014,83,0.94,0.4
2510,6,5,Germany;Berlin,18.3.2014,75,0.94,0.15
2511,9,7,Germany;Frankfurt,18.3.2014,73,0.94,0.15
2512,8,3,Czech republic;Ostrava,18.3.2014,73,0.94,0.15
2513,4,7,Germany;Frankfurt,18.3.2014,70,0.94,0.15
2514,4,7,Germany;Frankfurt,18.3.2014,66,0.94,0.15
2515,5,6,Germany;Dresden,18.3.2014,65,0.94,0.15
2516,5,5,Germany;Berlin,18.3.2014,64,0.94,0.15
2517,8,5,Germany;Berlin,18.3.2014,63,0.94,0.15
2518,7,6,Germany;Dresden,18.3.2014,61,0.94,0.15
2519,7,5,Germany;Berlin,18.3.2014,56,0.94,0.15
2520,11,6,Germany;Dresden,18.3.2014,53,0.94,0.15
2521,9,4,Germany;Frankfurt,18.3.2014,44,0.94,0.15
2522,7,5,Germany;Berlin,18.3.2014,43,0.94,0.15
2523,1,7,Germany;Frankfurt,18.3.2014,40,0.94,0.15
2524,4,5,Germany;Berlin,18.3.2014,39,0.94,0.15
2525,11,1,Czech republic;Prague,18.3.2014,32,0.94,0.15
2526,6,1,Czech republic;Prague,18.3.2014,27,0.94,0.15
2527,11,5,Germany;Berlin,18.3.2014,26,0.94,0.15
2528,7,1,Czech republic;Prague,18.3.2014,26,0.94,0.15
2529,1,5,Germany;Berlin,18.3.2014,24,0.94,0.01
2530,5,5,Germany;Berlin,18.3.2014,24,0.94,0.01
2531,10,3,Czech republic;Ostrava,18.3.2014,19,0.94,0.01
2532,10,3,Czech republic;Ostrava,18.3.2014,14,0.94,0.01
2533,1,5,Germany;Berlin,18.3.2014,12,0.94,0.01
2534,6,6,Germany;Dresden,18.3.2014,11,0.94,0.01
2535,9,3,Czech republic;Ostrava,18.3.2014,5,0.94,0
2536,6,7,Germany;Frankfurt,18.3.2014,5,0.94,0
2537,6,5,Germany;Berlin,19.3.2014,146,0.937,0.55
2538,6,7,Germany;Frankfurt,19.3.2014,145,0.937,0.55
2539,2,5,Germany;Berlin,19.3.2014,137,0.937,0.55
2540,8,7,Germany;Frankfurt,19.3.2014,135,0.937,0.55
2541,3,5,Germany;Berlin,19.3.2014,135,0.937,0.55
2542,6,5,Germany;Berlin,19.3.2014,129,0.937,0.55
2543,5,5,Germany;Berlin,19.3.2014,116,0.937,0.55
2544,11,7,Germany;Frankfurt,19.3.2014,111,0.937,0.55
2545,5,5,Germany;Berlin,19.3.2014,110,0.937,0.55
2546,8,5,Germany;Berlin,19.3.2014,99,0.937,0.4
2547,3,7,Germany;Frankfurt,19.3.2014,98,0.937,0.4
2548,6,6,Germany;Dresden,19.3.2014,94,0.937,0.4
2549,7,5,Germany;Berlin,19.3.2014,88,0.937,0.4
2550,4,7,Germany;Frankfurt,19.3.2014,84,0.937,0.4
2551,8,6,Germany;Dresden,19.3.2014,80,0.937,0.4
2552,3,7,Germany;Frankfurt,19.3.2014,80,0.937,0.4
2553,4,3,Czech republic;Brno,19.3.2014,78,0.937,0.4
2554,3,6,Germany;Dresden,19.3.2014,73,0.937,0.15
2555,1,2,Denmark;Copenhagen,19.3.2014,71,0.937,0.15
2556,8,7,Germany;Frankfurt,19.3.2014,68,0.937,0.15
2557,10,7,Germany;Frankfurt,19.3.2014,63,0.937,0.15
2558,2,7,Germany;Frankfurt,19.3.2014,62,0.937,0.15
2559,2,2,Denmark;Copenhagen,19.3.2014,58,0.937,0.15
2560,10,3,Czech republic;Ostrava,19.3.2014,54,0.937,0.15
2561,6,3,Czech republic;Brno,19.3.2014,53,0.937,0.15
2562,10,5,Germany;Berlin,19.3.2014,53,0.937,0.15
2563,2,2,Denmark;Copenhagen,19.3.2014,46,0.937,0.15
2564,7,1,Czech republic;Prague,19.3.2014,43,0.937,0.15
2565,7,6,Germany;Dresden,19.3.2014,41,0.937,0.15
2566,3,7,Germany;Frankfurt,19.3.2014,41,0.937,0.15
2567,11,7,Germany;Frankfurt,19.3.2014,40,0.937,0.15
2568,10,5,Germany;Berlin,19.3.2014,38,0.937,0.15
2569,4,7,Germany;Frankfurt,19.3.2014,36,0.937,0.15
2570,5,2,Denmark;Copenhagen,19.3.2014,36,0.937,0.15
2571,8,2,Denmark;Copenhagen,19.3.2014,35,0.937,0.15
2572,5,1,Czech republic;Prague,19.3.2014,33,0.937,0.15
2573,4,7,Germany;Frankfurt,19.3.2014,31,0.937,0.15
2574,9,7,Germany;Frankfurt,19.3.2014,31,0.937,0.15
2575,3,2,Denmark;Copenhagen,19.3.2014,27,0.937,0.15
2576,9,2,Denmark;Copenhagen,19.3.2014,25,0.937,0.01
2577,7,5,Germany;Berlin,19.3.2014,22,0.937,0.01
2578,7,7,Germany;Frankfurt,19.3.2014,16,0.937,0.01
2579,3,3,Czech republic;Brno,19.3.2014,13,0.937,0.01
2580,11,5,Germany;Berlin,19.3.2014,9,0.937,0
2581,10,7,Germany;Frankfurt,19.3.2014,8,0.937,0
2582,6,2,Denmark;Copenhagen,19.3.2014,4,0.937,0
2583,5,3,Czech republic;Brno,19.3.2014,4,0.937,0
2584,11,2,Denmark;Copenhagen,19.3.2014,1,0.937,0
2585,1,4,Germany;Frankfurt,20.3.2014,149,0.942,0.55
2586,2,1,Czech republic;Prague,20.3.2014,142,0.942,0.55
2587,7,7,Germany;Frankfurt,20.3.2014,141,0.942,0.55
2588,11,6,Germany;Dresden,20.3.2014,130,0.942,0.55
2589,10,5,Germany;Berlin,20.3.2014,128,0.942,0.55
2590,5,5,Germany;Berlin,20.3.2014,128,0.942,0.55
2591,4,5,Germany;Berlin,20.3.2014,126,0.942,0.55
2592,5,5,Germany;Berlin,20.3.2014,124,0.942,0.55
2593,4,1,Czech republic;Prague,20.3.2014,123,0.942,0.55
2594,2,7,Germany;Frankfurt,20.3.2014,122,0.942,0.55
2595,5,1,Czech republic;Prague,20.3.2014,115,0.942,0.55
2596,4,5,Germany;Berlin,20.3.2014,115,0.942,0.55
2597,7,5,Germany;Berlin,20.3.2014,113,0.942,0.55
2598,6,7,Germany;Frankfurt,20.3.2014,107,0.942,0.55
2599,8,7,Germany;Frankfurt,20.3.2014,104,0.942,0.55
2600,10,1,Czech republic;Prague,20.3.2014,99,0.942,0.4
2601,2,2,Denmark;Copenhagen,20.3.2014,94,0.942,0.4
2602,9,5,Germany;Berlin,20.3.2014,88,0.942,0.4
2603,10,4,Germany;Frankfurt,20.3.2014,85,0.942,0.4
2604,9,7,Germany;Frankfurt,20.3.2014,84,0.942,0.4
2605,10,4,Germany;Frankfurt,20.3.2014,81,0.942,0.4
2606,5,7,Germany;Frankfurt,20.3.2014,78,0.942,0.4
2607,1,6,Germany;Dresden,20.3.2014,74,0.942,0.15
2608,9,5,Germany;Berlin,20.3.2014,69,0.942,0.15
2609,3,2,Denmark;Copenhagen,20.3.2014,61,0.942,0.15
2610,10,5,Germany;Berlin,20.3.2014,61,0.942,0.15
2611,2,3,Czech republic;Brno,20.3.2014,51,0.942,0.15
2612,9,7,Germany;Frankfurt,20.3.2014,50,0.942,0.15
2613,6,3,Czech republic;Brno,20.3.2014,48,0.942,0.15
2614,7,6,Germany;Dresden,20.3.2014,44,0.942,0.15
2615,5,5,Germany;Berlin,20.3.2014,40,0.942,0.15
2616,11,7,Germany;Frankfurt,20.3.2014,38,0.942,0.15
2617,10,7,Germany;Frankfurt,20.3.2014,38,0.942,0.15
2618,7,5,Germany;Berlin,20.3.2014,33,0.942,0.15
2619,4,2,Denmark;Copenhagen,20.3.2014,30,0.942,0.15
2620,1,3,Czech republic;Brno,20.3.2014,30,0.942,0.15
2621,10,7,Germany;Frankfurt,20.3.2014,19,0.942,0.01
2622,10,5,Germany;Berlin,20.3.2014,3,0.942,0
2623,6,7,Germany;Frankfurt,21.3.2014,147,0.957,0.55
2624,8,3,Czech republic;Ostrava,21.3.2014,147,0.957,0.55
2625,3,7,Germany;Frankfurt,21.3.2014,143,0.957,0.55
2626,3,5,Germany;Berlin,21.3.2014,142,0.957,0.55
2627,8,3,Czech republic;Ostrava,21.3.2014,137,0.957,0.55
2628,11,6,Germany;Dresden,21.3.2014,136,0.957,0.55
2629,6,7,Germany;Frankfurt,21.3.2014,134,0.957,0.55
2630,11,4,Germany;Frankfurt,21.3.2014,132,0.957,0.55
2631,2,2,Denmark;Copenhagen,21.3.2014,128,0.957,0.55
2632,3,5,Germany;Berlin,21.3.2014,127,0.957,0.55
2633,7,3,Czech republic;Ostrava,21.3.2014,126,0.957,0.55
2634,5,7,Germany;Frankfurt,21.3.2014,120,0.957,0.55
2635,10,2,Denmark;Copenhagen,21.3.2014,119,0.957,0.55
2636,9,6,Germany;Dresden,21.3.2014,116,0.957,0.55
2637,3,2,Denmark;Copenhagen,21.3.2014,115,0.957,0.55
2638,7,4,Germany;Frankfurt,21.3.2014,115,0.957,0.55
2639,3,7,Germany;Frankfurt,21.3.2014,114,0.957,0.55
2640,5,5,Germany;Berlin,21.3.2014,109,0.957,0.55
2641,11,4,Germany;Frankfurt,21.3.2014,108,0.957,0.55
2642,11,7,Germany;Frankfurt,21.3.2014,107,0.957,0.55
2643,2,6,Germany;Dresden,21.3.2014,102,0.957,0.55
2644,8,4,Germany;Frankfurt,21.3.2014,102,0.957,0.55
2645,1,3,Czech republic;Brno,21.3.2014,102,0.957,0.55
2646,9,7,Germany;Frankfurt,21.3.2014,101,0.957,0.55
2647,6,5,Germany;Berlin,21.3.2014,100,0.957,0.55
2648,7,2,Denmark;Copenhagen,21.3.2014,94,0.957,0.4
2649,5,5,Germany;Berlin,21.3.2014,90,0.957,0.4
2650,9,7,Germany;Frankfurt,21.3.2014,81,0.957,0.4
2651,1,7,Germany;Frankfurt,21.3.2014,80,0.957,0.4
2652,11,1,Czech republic;Prague,21.3.2014,79,0.957,0.4
2653,4,4,Germany;Frankfurt,21.3.2014,79,0.957,0.4
2654,4,5,Germany;Berlin,21.3.2014,66,0.957,0.15
2655,6,7,Germany;Frankfurt,21.3.2014,61,0.957,0.15
2656,10,4,Germany;Frankfurt,21.3.2014,60,0.957,0.15
2657,3,5,Germany;Berlin,21.3.2014,59,0.957,0.15
2658,9,4,Germany;Frankfurt,21.3.2014,59,0.957,0.15
2659,4,5,Germany;Berlin,21.3.2014,58,0.957,0.15
2660,2,3,Czech republic;Brno,21.3.2014,41,0.957,0.15
2661,6,5,Germany;Berlin,21.3.2014,41,0.957,0.15
2662,2,6,Germany;Dresden,21.3.2014,35,0.957,0.15
2663,9,5,Germany;Berlin,21.3.2014,35,0.957,0.15
2664,4,5,Germany;Berlin,21.3.2014,32,0.957,0.15
2665,10,4,Germany;Frankfurt,21.3.2014,31,0.957,0.15
2666,11,1,Czech republic;Prague,21.3.2014,31,0.957,0.15
2667,2,1,Czech republic;Prague,21.3.2014,30,0.957,0.15
2668,11,7,Germany;Frankfurt,21.3.2014,29,0.957,0.15
2669,8,6,Germany;Dresden,21.3.2014,28,0.957,0.15
2670,2,5,Germany;Berlin,21.3.2014,25,0.957,0.01
2671,2,5,Germany;Berlin,21.3.2014,11,0.957,0.01
2672,9,3,Czech republic;Ostrava,21.3.2014,8,0.957,0
2673,10,5,Germany;Berlin,21.3.2014,5,0.957,0
2674,4,1,Czech republic;Prague,22.3.2014,144,0.956,0.55
2675,8,1,Czech republic;Prague,22.3.2014,143,0.956,0.55
2676,7,7,Germany;Frankfurt,22.3.2014,137,0.956,0.55
2677,11,5,Germany;Berlin,22.3.2014,136,0.956,0.55
2678,7,2,Denmark;Copenhagen,22.3.2014,135,0.956,0.55
2679,4,7,Germany;Frankfurt,22.3.2014,135,0.956,0.55
2680,2,5,Germany;Berlin,22.3.2014,132,0.956,0.55
2681,5,5,Germany;Berlin,22.3.2014,131,0.956,0.55
2682,6,5,Germany;Berlin,22.3.2014,125,0.956,0.55
2683,3,7,Germany;Frankfurt,22.3.2014,119,0.956,0.55
2684,9,3,Czech republic;Ostrava,22.3.2014,118,0.956,0.55
2685,1,7,Germany;Frankfurt,22.3.2014,110,0.956,0.55
2686,2,5,Germany;Berlin,22.3.2014,107,0.956,0.55
2687,7,4,Germany;Frankfurt,22.3.2014,103,0.956,0.55
2688,10,7,Germany;Frankfurt,22.3.2014,99,0.956,0.4
2689,3,7,Germany;Frankfurt,22.3.2014,99,0.956,0.4
2690,8,1,Czech republic;Prague,22.3.2014,95,0.956,0.4
2691,5,7,Germany;Frankfurt,22.3.2014,92,0.956,0.4
2692,10,7,Germany;Frankfurt,22.3.2014,91,0.956,0.4
2693,2,5,Germany;Berlin,22.3.2014,90,0.956,0.4
2694,1,5,Germany;Berlin,22.3.2014,88,0.956,0.4
2695,2,7,Germany;Frankfurt,22.3.2014,85,0.956,0.4
2696,2,7,Germany;Frankfurt,22.3.2014,82,0.956,0.4
2697,1,6,Germany;Dresden,22.3.2014,81,0.956,0.4
2698,6,5,Germany;Berlin,22.3.2014,80,0.956,0.4
2699,11,7,Germany;Frankfurt,22.3.2014,78,0.956,0.4
2700,6,1,Czech republic;Prague,22.3.2014,74,0.956,0.15
2701,8,5,Germany;Berlin,22.3.2014,69,0.956,0.15
2702,6,7,Germany;Frankfurt,22.3.2014,63,0.956,0.15
2703,10,2,Denmark;Copenhagen,22.3.2014,60,0.956,0.15
2704,8,6,Germany;Dresden,22.3.2014,56,0.956,0.15
2705,2,5,Germany;Berlin,22.3.2014,54,0.956,0.15
2706,5,7,Germany;Frankfurt,22.3.2014,53,0.956,0.15
2707,5,5,Germany;Berlin,22.3.2014,52,0.956,0.15
2708,6,1,Czech republic;Prague,22.3.2014,52,0.956,0.15
2709,9,1,Czech republic;Prague,22.3.2014,51,0.956,0.15
2710,11,5,Germany;Berlin,22.3.2014,49,0.956,0.15
2711,9,7,Germany;Frankfurt,22.3.2014,48,0.956,0.15
2712,10,7,Germany;Frankfurt,22.3.2014,47,0.956,0.15
2713,5,1,Czech republic;Prague,22.3.2014,46,0.956,0.15
2714,7,4,Germany;Frankfurt,22.3.2014,46,0.956,0.15
2715,11,7,Germany;Frankfurt,22.3.2014,42,0.956,0.15
2716,2,2,Denmark;Copenhagen,22.3.2014,40,0.956,0.15
2717,3,5,Germany;Berlin,22.3.2014,23,0.956,0.01
2718,1,6,Germany;Dresden,22.3.2014,22,0.956,0.01
2719,5,1,Czech republic;Prague,22.3.2014,15,0.956,0.01
2720,3,6,Germany;Dresden,22.3.2014,14,0.956,0.01
2721,7,7,Germany;Frankfurt,22.3.2014,13,0.956,0.01
2722,4,1,Czech republic;Prague,22.3.2014,11,0.956,0.01
2723,11,7,Germany;Frankfurt,22.3.2014,7,0.956,0
2724,1,2,Denmark;Copenhagen,24.3.2014,147,0.958,0.55
2725,4,5,Germany;Berlin,24.3.2014,147,0.958,0.55
2726,9,5,Germany;Berlin,24.3.2014,147,0.958,0.55
2727,2,1,Czech republic;Prague,24.3.2014,146,0.958,0.55
2728,8,3,Czech republic;Ostrava,24.3.2014,144,0.958,0.55
2729,1,7,Germany;Frankfurt,24.3.2014,144,0.958,0.55
2730,7,5,Germany;Berlin,24.3.2014,141,0.958,0.55
2731,11,7,Germany;Frankfurt,24.3.2014,140,0.958,0.55
2732,6,2,Denmark;Copenhagen,24.3.2014,133,0.958,0.55
2733,11,6,Germany;Dresden,24.3.2014,132,0.958,0.55
2734,9,1,Czech republic;Prague,24.3.2014,129,0.958,0.55
2735,11,5,Germany;Berlin,24.3.2014,126,0.958,0.55
2736,5,5,Germany;Berlin,24.3.2014,124,0.958,0.55
2737,1,7,Germany;Frankfurt,24.3.2014,122,0.958,0.55
2738,10,3,Czech republic;Ostrava,24.3.2014,113,0.958,0.55
2739,9,7,Germany;Frankfurt,24.3.2014,113,0.958,0.55
2740,3,7,Germany;Frankfurt,24.3.2014,112,0.958,0.55
2741,10,7,Germany;Frankfurt,24.3.2014,112,0.958,0.55
2742,7,5,Germany;Berlin,24.3.2014,111,0.958,0.55
2743,1,5,Germany;Berlin,24.3.2014,111,0.958,0.55
2744,8,5,Germany;Berlin,24.3.2014,110,0.958,0.55
2745,9,5,Germany;Berlin,24.3.2014,104,0.958,0.55
2746,9,7,Germany;Frankfurt,24.3.2014,98,0.958,0.4
2747,8,3,Czech republic;Ostrava,24.3.2014,96,0.958,0.4
2748,5,5,Germany;Berlin,24.3.2014,95,0.958,0.4
2749,9,4,Germany;Frankfurt,24.3.2014,91,0.958,0.4
2750,2,6,Germany;Dresden,24.3.2014,90,0.958,0.4
2751,11,4,Germany;Frankfurt,24.3.2014,81,0.958,0.4
2752,4,7,Germany;Frankfurt,24.3.2014,79,0.958,0.4
2753,9,7,Germany;Frankfurt,24.3.2014,74,0.958,0.15
2754,2,7,Germany;Frankfurt,24.3.2014,64,0.958,0.15
2755,11,3,Czech republic;Ostrava,24.3.2014,64,0.958,0.15
2756,4,2,Denmark;Copenhagen,24.3.2014,61,0.958,0.15
2757,8,3,Czech republic;Ostrava,24.3.2014,60,0.958,0.15
2758,6,5,Germany;Berlin,24.3.2014,54,0.958,0.15
2759,6,1,Czech republic;Prague,24.3.2014,53,0.958,0.15
2760,10,7,Germany;Frankfurt,24.3.2014,47,0.958,0.15
2761,1,1,Czech republic;Prague,24.3.2014,46,0.958,0.15
2762,10,7,Germany;Frankfurt,24.3.2014,40,0.958,0.15
2763,3,5,Germany;Berlin,24.3.2014,36,0.958,0.15
2764,7,7,Germany;Frankfurt,24.3.2014,36,0.958,0.15
2765,10,7,Germany;Frankfurt,24.3.2014,36,0.958,0.15
2766,9,3,Czech republic;Ostrava,24.3.2014,31,0.958,0.15
2767,3,7,Germany;Frankfurt,24.3.2014,30,0.958,0.15
2768,3,7,Germany;Frankfurt,24.3.2014,27,0.958,0.15
2769,6,7,Germany;Frankfurt,24.3.2014,20,0.958,0.01
2770,3,2,Denmark;Copenhagen,24.3.2014,15,0.958,0.01
2771,11,6,Germany;Dresden,24.3.2014,2,0.958,0
2772,11,6,Germany;Dresden,24.3.2014,1,0.958,0
2773,9,6,Germany;Dresden,25.3.2014,144,0.952,0.55
2774,4,2,Denmark;Copenhagen,25.3.2014,142,0.952,0.55
2775,10,5,Germany;Berlin,25.3.2014,136,0.952,0.55
2776,6,7,Germany;Frankfurt,25.3.2014,135,0.952,0.55
2777,10,1,Czech republic;Prague,25.3.2014,124,0.952,0.55
2778,2,5,Germany;Berlin,25.3.2014,124,0.952,0.55
2779,11,3,Czech republic;Ostrava,25.3.2014,123,0.952,0.55
2780,8,6,Germany;Dresden,25.3.2014,121,0.952,0.55
2781,2,5,Germany;Berlin,25.3.2014,119,0.952,0.55
2782,1,4,Germany;Frankfurt,25.3.2014,117,0.952,0.55
2783,9,4,Germany;Frankfurt,25.3.2014,114,0.952,0.55
2784,9,6,Germany;Dresden,25.3.2014,110,0.952,0.55
2785,3,5,Germany;Berlin,25.3.2014,110,0.952,0.55
2786,2,7,Germany;Frankfurt,25.3.2014,109,0.952,0.55
2787,8,7,Germany;Frankfurt,25.3.2014,108,0.952,0.55
2788,4,4,Germany;Frankfurt,25.3.2014,105,0.952,0.55
2789,9,3,Czech republic;Ostrava,25.3.2014,105,0.952,0.55
2790,7,5,Germany;Berlin,25.3.2014,100,0.952,0.55
2791,4,3,Czech republic;Brno,25.3.2014,96,0.952,0.4
2792,10,5,Germany;Berlin,25.3.2014,96,0.952,0.4
2793,5,5,Germany;Berlin,25.3.2014,93,0.952,0.4
2794,8,5,Germany;Berlin,25.3.2014,91,0.952,0.4
2795,10,5,Germany;Berlin,25.3.2014,89,0.952,0.4
2796,3,2,Denmark;Copenhagen,25.3.2014,88,0.952,0.4
2797,9,6,Germany;Dresden,25.3.2014,88,0.952,0.4
2798,5,7,Germany;Frankfurt,25.3.2014,87,0.952,0.4
2799,2,3,Czech republic;Brno,25.3.2014,83,0.952,0.4
2800,3,6,Germany;Dresden,25.3.2014,80,0.952,0.4
2801,4,5,Germany;Berlin,25.3.2014,74,0.952,0.15
2802,2,4,Germany;Frankfurt,25.3.2014,73,0.952,0.15
2803,3,7,Germany;Frankfurt,25.3.2014,70,0.952,0.15
2804,8,2,Denmark;Copenhagen,25.3.2014,67,0.952,0.15
2805,3,1,Czech republic;Prague,25.3.2014,60,0.952,0.15
2806,10,7,Germany;Frankfurt,25.3.2014,60,0.952,0.15
2807,3,4,Germany;Frankfurt,25.3.2014,59,0.952,0.15
2808,6,5,Germany;Berlin,25.3.2014,57,0.952,0.15
2809,4,3,Czech republic;Brno,25.3.2014,56,0.952,0.15
2810,3,1,Czech republic;Prague,25.3.2014,46,0.952,0.15
2811,9,7,Germany;Frankfurt,25.3.2014,42,0.952,0.15
2812,5,5,Germany;Berlin,25.3.2014,40,0.952,0.15
2813,1,5,Germany;Berlin,25.3.2014,37,0.952,0.15
2814,9,6,Germany;Dresden,25.3.2014,37,0.952,0.15
2815,2,3,Czech republic;Brno,25.3.2014,31,0.952,0.15
2816,2,1,Czech republic;Prague,25.3.2014,30,0.952,0.15
2817,8,7,Germany;Frankfurt,25.3.2014,28,0.952,0.15
2818,7,1,Czech republic;Prague,25.3.2014,27,0.952,0.15
2819,10,5,Germany;Berlin,25.3.2014,23,0.952,0.01
2820,1,5,Germany;Berlin,25.3.2014,19,0.952,0.01
2821,2,6,Germany;Dresden,25.3.2014,19,0.952,0.01
2822,11,2,Denmark;Copenhagen,25.3.2014,14,0.952,0.01
2823,3,5,Germany;Berlin,25.3.2014,6,0.952,0
2824,11,5,Germany;Berlin,25.3.2014,4,0.952,0
2825,10,7,Germany;Frankfurt,25.3.2014,2,0.952,0
2826,11,5,Germany;Berlin,26.3.2014,149,0.939,0.55
2827,4,3,Czech republic;Brno,26.3.2014,145,0.939,0.55
2828,1,1,Czech republic;Prague,26.3.2014,142,0.939,0.55
2829,7,5,Germany;Berlin,26.3.2014,140,0.939,0.55
2830,7,5,Germany;Berlin,26.3.2014,139,0.939,0.55
2831,6,6,Germany;Dresden,26.3.2014,129,0.939,0.55
2832,4,2,Denmark;Copenhagen,26.3.2014,123,0.939,0.55
2833,8,7,Germany;Frankfurt,26.3.2014,120,0.939,0.55
2834,8,5,Germany;Berlin,26.3.2014,119,0.939,0.55
2835,4,7,Germany;Frankfurt,26.3.2014,116,0.939,0.55
2836,8,1,Czech republic;Prague,26.3.2014,104,0.939,0.55
2837,9,1,Czech republic;Prague,26.3.2014,98,0.939,0.4
2838,6,3,Czech republic;Brno,26.3.2014,97,0.939,0.4
2839,1,7,Germany;Frankfurt,26.3.2014,94,0.939,0.4
2840,11,2,Denmark;Copenhagen,26.3.2014,91,0.939,0.4
2841,4,7,Germany;Frankfurt,26.3.2014,90,0.939,0.4
2842,11,3,Czech republic;Ostrava,26.3.2014,89,0.939,0.4
2843,6,4,Germany;Frankfurt,26.3.2014,79,0.939,0.4
2844,2,1,Czech republic;Prague,26.3.2014,78,0.939,0.4
2845,2,5,Germany;Berlin,26.3.2014,76,0.939,0.4
2846,3,7,Germany;Frankfurt,26.3.2014,73,0.939,0.15
