fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount
12249,3,5,Germany;Berlin,2.1.2015,144,0.966,0.55
14346,5,7,Germany;Frankfurt,3.3.2015,7,0.97,0
14347,8,7,Germany;Frankfurt,3.3.2015,5,0.97,0
14348,7,4,Germany;Frankfurt,3.3.2015,1,0.97,0
14349,10,7,Germany;Frankfurt,3.3.2015,1,0.97,0
14350,7,5,Germany;Berlin,4.3.2015,148,0.974,0.55
14351,2,5,Germany;Berlin,4.3.2015,144,0.974,0.55
14352,9,5,Germany;Berlin,4.3.2015,144,0.974,0.55
14353,7,7,Germany;Frankfurt,4.3.2015,142,0.974,0.55
14354,1,7,Germany;Frankfurt,4.3.2015,141,0.974,0.55
14355,8,5,Germany;Berlin,4.3.2015,133,0.974,0.55
14356,10,3,Czech republic;Ostrava,4.3.2015,133,0.974,0.55
14357,6,5,Germany;Berlin,4.3.2015,133,0.974,0.55
14358,6,5,Germany;Berlin,4.3.2015,132,0.974,0.55
14359,5,7,Germany;Frankfurt,4.3.2015,132,0.974,0.55
14360,2,7,Germany;Frankfurt,4.3.2015,131,0.974,0.55
14361,3,5,Germany;Berlin,4.3.2015,130,0.974,0.55
14362,6,5,Germany;Berlin,4.3.2015,130,0.974,0.55
14363,6,3,Czech republic;Brno,4.3.2015,127,0.974,0.55
14364,3,2,Denmark;Copenhagen,4.3.2015,126,0.974,0.55
14365,8,5,Germany;Berlin,4.3.2015,125,0.974,0.55
14366,2,7,Germany;Frankfurt,4.3.2015,125,0.974,0.55
14367,9,1,Czech republic;Prague,4.3.2015,121,0.974,0.55
14368,2,6,Germany;Dresden,4.3.2015,120,0.974,0.55
14369,3,5,Germany;Berlin,4.3.2015,119,0.974,0.55
14370,2,7,Germany;Frankfurt,4.3.2015,117,0.974,0.55
14371,7,3,Czech republic;Ostrava,4.3.2015,115,0.974,0.55
14372,7,3,Czech republic;Ostrava,4.3.2015,112,0.974,0.55
14373,9,7,Germany;Frankfurt,4.3.2015,109,0.974,0.55
14374,5,5,Germany;Berlin,4.3.2015,102,0.974,0.55
14375,2,7,Germany;Frankfurt,4.3.2015,102,0.974,0.55
14376,7,7,Germany;Frankfurt,4.3.2015,101,0.974,0.55
14377,3,4,Germany;Frankfurt,4.3.2015,95,0.974,0.4
14378,5,7,Germany;Frankfurt,4.3.2015,93,0.974,0.4
14379,1,6,Germany;Dresden,4.3.2015,91,0.974,0.4
14380,6,5,Germany;Berlin,4.3.2015,89,0.974,0.4
14381,1,7,Germany;Frankfurt,4.3.2015,83,0.974,0.4
14382,2,5,Germany;Berlin,4.3.2015,79,0.974,0.4
14383,8,7,Germany;Frankfurt,4.3.2015,76,0.974,0.4
14384,9,7,Germany;Frankfurt,4.3.2015,75,0.974,0.15
14385,10,5,Germany;Berlin,4.3.2015,74,0.974,0.15
14386,4,1,Czech republic;Prague,4.3.2015,74,0.974,0.15
14387,9,5,Germany;Berlin,4.3.2015,66,0.974,0.15
14388,10,3,Czech republic;Ostrava,4.3.2015,64,0.974,0.15
14389,1,7,Germany;Frankfurt,4.3.2015,57,0.974,0.15
14390,4,2,Denmark;Copenhagen,4.3.2015,54,0.974,0.15
14391,10,7,Germany;Frankfurt,4.3.2015,52,0.974,0.15
14392,6,7,Germany;Frankfurt,4.3.2015,44,0.974,0.15
14393,1,7,Germany;Frankfurt,4.3.2015,37,0.974,0.15
14394,11,7,Germany;Frankfurt,4.3.2015,31,0.974,0.15
14395,9,5,Germany;Berlin,4.3.2015,30,0.974,0.15
14396,1,1,Czech republic;Prague,4.3.2015,30,0.974,0.15
14397,3,5,Germany;Berlin,4.3.2015,30,0.974,0.15
14398,7,5,Germany;Berlin,4.3.2015,25,0.974,0.01
14399,4,1,Czech republic;Prague,4.3.2015,25,0.974,0.01
14400,2,5,Germany;Berlin,4.3.2015,19,0.974,0.01
14401,7,5,Germany;Berlin,4.3.2015,17,0.974,0.01
14402,8,7,Germany;Frankfurt,4.3.2015,12,0.974,0.01
14403,1,1,Czech republic;Prague,4.3.2015,11,0.974,0.01
14404,1,3,Czech republic;Brno,4.3.2015,7,0.974,0
14405,7,5,Germany;Berlin,4.3.2015,4,0.974,0
14406,7,7,Germany;Frankfurt,5.3.2015,149,0.962,0.55
14407,7,7,Germany;Frankfurt,5.3.2015,146,0.962,0.55
14408,7,4,Germany;Frankfurt,5.3.2015,139,0.962,0.55
14409,2,6,Germany;Dresden,5.3.2015,139,0.962,0.55
14410,6,7,Germany;Frankfurt,5.3.2015,138,0.962,0.55
14411,8,6,Germany;Dresden,5.3.2015,126,0.962,0.55
14412,1,3,Czech republic;Brno,5.3.2015,116,0.962,0.55
14413,2,5,Germany;Berlin,5.3.2015,114,0.962,0.55
14414,11,3,Czech republic;Ostrava,5.3.2015,110,0.962,0.55
14415,6,5,Germany;Berlin,5.3.2015,107,0.962,0.55
14416,2,2,Denmark;Copenhagen,5.3.2015,107,0.962,0.55
14417,4,5,Germany;Berlin,5.3.2015,104,0.962,0.55
14418,3,4,Germany;Frankfurt,5.3.2015,102,0.962,0.55
14419,4,1,Czech republic;Prague,5.3.2015,101,0.962,0.55
14420,4,5,Germany;Berlin,5.3.2015,98,0.962,0.4
14421,2,7,Germany;Frankfurt,5.3.2015,97,0.962,0.4
14422,1,2,Denmark;Copenhagen,5.3.2015,79,0.962,0.4
14423,8,6,Germany;Dresden,5.3.2015,72,0.962,0.15
14424,5,1,Czech republic;Prague,5.3.2015,70,0.962,0.15
14425,4,5,Germany;Berlin,5.3.2015,67,0.962,0.15
14426,8,6,Germany;Dresden,5.3.2015,65,0.962,0.15
14427,2,3,Czech republic;Brno,5.3.2015,65,0.962,0.15
14428,2,4,Germany;Frankfurt,5.3.2015,56,0.962,0.15
14429,6,2,Denmark;Copenhagen,5.3.2015,54,0.962,0.15
14430,9,7,Germany;Frankfurt,5.3.2015,45,0.962,0.15
14431,8,5,Germany;Berlin,5.3.2015,43,0.962,0.15
14432,1,1,Czech republic;Prague,5.3.2015,39,0.962,0.15
14433,10,3,Czech republic;Ostrava,5.3.2015,34,0.962,0.15
14434,9,3,Czech republic;Ostrava,5.3.2015,32,0.962,0.15
14435,1,6,Germany;Dresden,5.3.2015,32,0.962,0.15
14436,3,7,Germany;Frankfurt,5.3.2015,24,0.962,0.01
14437,1,5,Germany;Berlin,5.3.2015,24,0.962,0.01
14438,3,5,Germany;Berlin,5.3.2015,22,0.962,0.01
14439,11,3,Czech republic;Ostrava,5.3.2015,20,0.962,0.01
14440,4,6,Germany;Dresden,5.3.2015,17,0.962,0.01
14441,10,1,Czech republic;Prague,5.3.2015,15,0.962,0.01
14442,3,7,Germany;Frankfurt,5.3.2015,13,0.962,0.01
14443,2,5,Germany;Berlin,5.3.2015,13,0.962,0.01
14444,11,3,Czech republic;Ostrava,5.3.2015,11,0.962,0.01
14445,2,7,Germany;Frankfurt,5.3.2015,3,0.962,0
14446,1,1,Czech republic;Prague,5.3.2015,1,0.962,0
14447,11,5,Germany;Berlin,6.3.2015,149,0.954,0.55
14448,11,5,Germany;Berlin,6.3.2015,145,0.954,0.55
14449,3,1,Czech republic;Prague,6.3.2015,137,0.954,0.55
14450,2,7,Germany;Frankfurt,6.3.2015,128,0.954,0.55
14451,11,7,Germany;Frankfurt,6.3.2015,114,0.954,0.55
14452,3,7,Germany;Frankfurt,6.3.2015,110,0.954,0.55
14453,10,5,Germany;Berlin,6.3.2015,104,0.954,0.55
14454,6,7,Germany;Frankfurt,6.3.2015,92,0.954,0.4
14455,3,5,Germany;Berlin,6.3.2015,91,0.954,0.4
14456,2,6,Germany;Dresden,6.3.2015,87,0.954,0.4
14457,2,3,Czech republic;Brno,6.3.2015,85,0.954,0.4
14458,6,1,Czech republic;Prague,6.3.2015,85,0.954,0.4
14459,4,2,Denmark;Copenhagen,6.3.2015,77,0.954,0.4
14460,6,7,Germany;Frankfurt,6.3.2015,74,0.954,0.15
14461,10,3,Czech republic;Ostrava,6.3.2015,71,0.954,0.15
14462,6,5,Germany;Berlin,6.3.2015,66,0.954,0.15
14463,1,7,Germany;Frankfurt,6.3.2015,64,0.954,0.15
14464,6,4,Germany;Frankfurt,6.3.2015,64,0.954,0.15
14465,7,7,Germany;Frankfurt,6.3.2015,58,0.954,0.15
14466,10,1,Czech republic;Prague,6.3.2015,53,0.954,0.15
14467,10,6,Germany;Dresden,6.3.2015,51,0.954,0.15
14468,2,6,Germany;Dresden,6.3.2015,46,0.954,0.15
14469,8,1,Czech republic;Prague,6.3.2015,32,0.954,0.15
14470,9,7,Germany;Frankfurt,6.3.2015,31,0.954,0.15
14471,5,5,Germany;Berlin,6.3.2015,30,0.954,0.15
14472,1,5,Germany;Berlin,6.3.2015,28,0.954,0.15
14473,6,5,Germany;Berlin,6.3.2015,25,0.954,0.01
14474,9,5,Germany;Berlin,6.3.2015,14,0.954,0.01
14475,6,5,Germany;Berlin,6.3.2015,10,0.954,0
14476,1,5,Germany;Berlin,6.3.2015,7,0.954,0
14477,1,7,Germany;Frankfurt,6.3.2015,3,0.954,0
14478,1,6,Germany;Dresden,7.3.2015,145,0.968,0.55
14479,11,4,Germany;Frankfurt,7.3.2015,136,0.968,0.55
14480,4,5,Germany;Berlin,7.3.2015,132,0.968,0.55
14481,5,6,Germany;Dresden,7.3.2015,127,0.968,0.55
14482,8,5,Germany;Berlin,7.3.2015,122,0.968,0.55
14483,4,7,Germany;Frankfurt,7.3.2015,120,0.968,0.55
14484,8,5,Germany;Berlin,7.3.2015,109,0.968,0.55
14485,4,1,Czech republic;Prague,7.3.2015,109,0.968,0.55
14486,10,3,Czech republic;Ostrava,7.3.2015,99,0.968,0.4
14487,9,5,Germany;Berlin,7.3.2015,97,0.968,0.4
14488,2,7,Germany;Frankfurt,7.3.2015,92,0.968,0.4
14489,5,5,Germany;Berlin,7.3.2015,92,0.968,0.4
14490,4,5,Germany;Berlin,7.3.2015,89,0.968,0.4
14491,4,6,Germany;Dresden,7.3.2015,87,0.968,0.4
14492,10,3,Czech republic;Ostrava,7.3.2015,82,0.968,0.4
14493,3,1,Czech republic;Prague,7.3.2015,79,0.968,0.4
14494,2,5,Germany;Berlin,7.3.2015,79,0.968,0.4
14495,11,7,Germany;Frankfurt,7.3.2015,78,0.968,0.4
14496,9,6,Germany;Dresden,7.3.2015,77,0.968,0.4
14497,11,5,Germany;Berlin,7.3.2015,76,0.968,0.4
14498,9,2,Denmark;Copenhagen,7.3.2015,71,0.968,0.15
14499,5,5,Germany;Berlin,7.3.2015,64,0.968,0.15
14500,5,1,Czech republic;Prague,7.3.2015,63,0.968,0.15
14501,3,7,Germany;Frankfurt,7.3.2015,62,0.968,0.15
14502,7,3,Czech republic;Ostrava,7.3.2015,58,0.968,0.15
14503,8,3,Czech republic;Ostrava,7.3.2015,54,0.968,0.15
14504,9,7,Germany;Frankfurt,7.3.2015,50,0.968,0.15
14505,3,5,Germany;Berlin,7.3.2015,46,0.968,0.15
14506,10,1,Czech republic;Prague,7.3.2015,42,0.968,0.15
14507,7,3,Czech republic;Ostrava,7.3.2015,40,0.968,0.15
14508,1,2,Denmark;Copenhagen,7.3.2015,38,0.968,0.15
14509,7,5,Germany;Berlin,7.3.2015,36,0.968,0.15
14510,10,7,Germany;Frankfurt,7.3.2015,29,0.968,0.15
14511,7,2,Denmark;Copenhagen,7.3.2015,26,0.968,0.15
14512,5,4,Germany;Frankfurt,7.3.2015,26,0.968,0.15
14513,3,5,Germany;Berlin,7.3.2015,25,0.968,0.01
14514,4,5,Germany;Berlin,7.3.2015,24,0.968,0.01
14515,2,7,Germany;Frankfurt,7.3.2015,21,0.968,0.01
14516,2,4,Germany;Frankfurt,7.3.2015,17,0.968,0.01
14517,10,7,Germany;Frankfurt,7.3.2015,16,0.968,0.01
14518,7,7,Germany;Frankfurt,7.3.2015,15,0.968,0.01
14519,5,5,Germany;Berlin,7.3.2015,10,0.968,0
14520,8,5,Germany;Berlin,7.3.2015,8,0.968,0
14521,1,5,Germany;Berlin,7.3.2015,5,0.968,0
14522,6,5,Germany;Berlin,10.3.2015,150,0.965,0.55
14523,1,7,Germany;Frankfurt,10.3.2015,144,0.965,0.55
14524,9,6,Germany;Dresden,10.3.2015,137,0.965,0.55
14525,9,5,Germany;Berlin,10.3.2015,134,0.965,0.55
14526,10,6,Germany;Dresden,10.3.2015,133,0.965,0.55
14527,4,2,Denmark;Copenhagen,10.3.2015,132,0.965,0.55
14528,1,5,Germany;Berlin,10.3.2015,127,0.965,0.55
14529,7,6,Germany;Dresden,10.3.2015,126,0.965,0.55
14530,9,6,Germany;Dresden,10.3.2015,125,0.965,0.55
14531,10,7,Germany;Frankfurt,10.3.2015,125,0.965,0.55
14532,6,5,Germany;Berlin,10.3.2015,123,0.965,0.55
14533,1,7,Germany;Frankfurt,10.3.2015,120,0.965,0.55
14534,3,5,Germany;Berlin,10.3.2015,117,0.965,0.55
14535,1,4,Germany;Frankfurt,10.3.2015,114,0.965,0.55
14536,10,6,Germany;Dresden,10.3.2015,112,0.965,0.55
14537,1,3,Czech republic;Brno,10.3.2015,112,0.965,0.55
14538,7,3,Czech republic;Ostrava,10.3.2015,111,0.965,0.55
14539,4,7,Germany;Frankfurt,10.3.2015,110,0.965,0.55
14540,1,3,Czech republic;Brno,10.3.2015,107,0.965,0.55
14541,10,7,Germany;Frankfurt,10.3.2015,103,0.965,0.55
14542,7,5,Germany;Berlin,10.3.2015,94,0.965,0.4
14543,4,5,Germany;Berlin,10.3.2015,93,0.965,0.4
14544,8,7,Germany;Frankfurt,10.3.2015,89,0.965,0.4
14545,8,5,Germany;Berlin,10.3.2015,87,0.965,0.4
14546,8,4,Germany;Frankfurt,10.3.2015,84,0.965,0.4
14547,10,1,Czech republic;Prague,10.3.2015,83,0.965,0.4
14548,10,2,Denmark;Copenhagen,10.3.2015,81,0.965,0.4
14549,3,1,Czech republic;Prague,10.3.2015,79,0.965,0.4
14550,3,7,Germany;Frankfurt,10.3.2015,76,0.965,0.4
14551,11,6,Germany;Dresden,10.3.2015,70,0.965,0.15
14552,3,7,Germany;Frankfurt,10.3.2015,66,0.965,0.15
14553,5,1,Czech republic;Prague,10.3.2015,66,0.965,0.15
14554,1,5,Germany;Berlin,10.3.2015,60,0.965,0.15
14555,7,3,Czech republic;Ostrava,10.3.2015,58,0.965,0.15
14556,8,5,Germany;Berlin,10.3.2015,51,0.965,0.15
14557,2,4,Germany;Frankfurt,10.3.2015,49,0.965,0.15
14558,5,5,Germany;Berlin,10.3.2015,36,0.965,0.15
14559,4,6,Germany;Dresden,10.3.2015,32,0.965,0.15
14560,5,5,Germany;Berlin,10.3.2015,24,0.965,0.01
14561,6,1,Czech republic;Prague,10.3.2015,18,0.965,0.01
14562,2,1,Czech republic;Prague,10.3.2015,14,0.965,0.01
14563,8,3,Czech republic;Ostrava,10.3.2015,7,0.965,0
14564,5,7,Germany;Frankfurt,10.3.2015,3,0.965,0
14565,5,4,Germany;Frankfurt,11.3.2015,144,0.956,0.55
14566,9,5,Germany;Berlin,11.3.2015,135,0.956,0.55
14567,3,3,Czech republic;Brno,11.3.2015,134,0.956,0.55
14568,4,5,Germany;Berlin,11.3.2015,134,0.956,0.55
14569,2,7,Germany;Frankfurt,11.3.2015,134,0.956,0.55
14570,7,1,Czech republic;Prague,11.3.2015,132,0.956,0.55
14571,7,4,Germany;Frankfurt,11.3.2015,131,0.956,0.55
14572,6,7,Germany;Frankfurt,11.3.2015,130,0.956,0.55
14573,7,1,Czech republic;Prague,11.3.2015,126,0.956,0.55
14574,4,3,Czech republic;Brno,11.3.2015,126,0.956,0.55
14575,2,6,Germany;Dresden,11.3.2015,118,0.956,0.55
14576,4,5,Germany;Berlin,11.3.2015,117,0.956,0.55
14577,4,5,Germany;Berlin,11.3.2015,113,0.956,0.55
14578,9,5,Germany;Berlin,11.3.2015,104,0.956,0.55
14579,9,5,Germany;Berlin,11.3.2015,98,0.956,0.4
14580,8,5,Germany;Berlin,11.3.2015,96,0.956,0.4
14581,4,5,Germany;Berlin,11.3.2015,95,0.956,0.4
14582,6,7,Germany;Frankfurt,11.3.2015,94,0.956,0.4
14583,2,7,Germany;Frankfurt,11.3.2015,93,0.956,0.4
14584,6,2,Denmark;Copenhagen,11.3.2015,89,0.956,0.4
14585,6,2,Denmark;Copenhagen,11.3.2015,82,0.956,0.4
14586,11,2,Denmark;Copenhagen,11.3.2015,82,0.956,0.4
14587,11,6,Germany;Dresden,11.3.2015,79,0.956,0.4
14588,5,7,Germany;Frankfurt,11.3.2015,72,0.956,0.15
14589,11,7,Germany;Frankfurt,11.3.2015,72,0.956,0.15
14590,3,6,Germany;Dresden,11.3.2015,71,0.956,0.15
14591,9,5,Germany;Berlin,11.3.2015,62,0.956,0.15
14592,4,6,Germany;Dresden,11.3.2015,58,0.956,0.15
14593,8,3,Czech republic;Ostrava,11.3.2015,56,0.956,0.15
14594,3,5,Germany;Berlin,11.3.2015,53,0.956,0.15
14595,11,1,Czech republic;Prague,11.3.2015,52,0.956,0.15
14596,9,4,Germany;Frankfurt,11.3.2015,48,0.956,0.15
14597,1,7,Germany;Frankfurt,11.3.2015,46,0.956,0.15
14598,5,7,Germany;Frankfurt,11.3.2015,44,0.956,0.15
14599,8,7,Germany;Frankfurt,11.3.2015,38,0.956,0.15
14600,1,7,Germany;Frankfurt,11.3.2015,29,0.956,0.15
14601,3,4,Germany;Frankfurt,11.3.2015,29,0.956,0.15
14602,6,5,Germany;Berlin,11.3.2015,29,0.956,0.15
14603,10,7,Germany;Frankfurt,11.3.2015,26,0.956,0.15
14604,2,3,Czech republic;Brno,11.3.2015,23,0.956,0.01
14605,5,7,Germany;Frankfurt,11.3.2015,21,0.956,0.01
14606,2,5,Germany;Berlin,11.3.2015,18,0.956,0.01
14607,6,5,Germany;Berlin,11.3.2015,16,0.956,0.01
14608,5,7,Germany;Frankfurt,11.3.2015,16,0.956,0.01
14609,11,7,Germany;Frankfurt,11.3.2015,13,0.956,0.01
14610,9,7,Germany;Frankfurt,11.3.2015,8,0.956,0
14611,6,5,Germany;Berlin,11.3.2015,4,0.956,0
14612,9,5,Germany;Berlin,12.3.2015,148,0.959,0.55
14613,5,1,Czech republic;Prague,12.3.2015,145,0.959,0.55
14614,9,7,Germany;Frankfurt,12.3.2015,140,0.959,0.55
14615,4,7,Germany;Frankfurt,12.3.2015,129,0.959,0.55
14616,8,7,Germany;Frankfurt,12.3.2015,124,0.959,0.55
14617,8,7,Germany;Frankfurt,12.3.2015,120,0.959,0.55
14618,8,3,Czech republic;Ostrava,12.3.2015,118,0.959,0.55
14619,2,5,Germany;Berlin,12.3.2015,113,0.959,0.55
14620,7,2,Denmark;Copenhagen,12.3.2015,111,0.959,0.55
14621,2,7,Germany;Frankfurt,12.3.2015,103,0.959,0.55
14622,5,1,Czech republic;Prague,12.3.2015,101,0.959,0.55
14623,6,5,Germany;Berlin,12.3.2015,99,0.959,0.4
14624,6,6,Germany;Dresden,12.3.2015,89,0.959,0.4
14625,5,5,Germany;Berlin,12.3.2015,84,0.959,0.4
14626,8,2,Denmark;Copenhagen,12.3.2015,78,0.959,0.4
14627,3,2,Denmark;Copenhagen,12.3.2015,78,0.959,0.4
14628,1,4,Germany;Frankfurt,12.3.2015,77,0.959,0.4
14629,9,5,Germany;Berlin,12.3.2015,73,0.959,0.15
14630,3,4,Germany;Frankfurt,12.3.2015,69,0.959,0.15
14631,1,5,Germany;Berlin,12.3.2015,65,0.959,0.15
14632,10,5,Germany;Berlin,12.3.2015,64,0.959,0.15
14633,7,7,Germany;Frankfurt,12.3.2015,59,0.959,0.15
14634,2,5,Germany;Berlin,12.3.2015,56,0.959,0.15
14635,8,6,Germany;Dresden,12.3.2015,48,0.959,0.15
14636,3,5,Germany;Berlin,12.3.2015,45,0.959,0.15
14637,4,7,Germany;Frankfurt,12.3.2015,42,0.959,0.15
14638,11,7,Germany;Frankfurt,12.3.2015,42,0.959,0.15
14639,9,3,Czech republic;Ostrava,12.3.2015,42,0.959,0.15
14640,7,7,Germany;Frankfurt,12.3.2015,39,0.959,0.15
14641,1,7,Germany;Frankfurt,12.3.2015,39,0.959,0.15
14642,10,5,Germany;Berlin,12.3.2015,31,0.959,0.15
14643,9,1,Czech republic;Prague,12.3.2015,23,0.959,0.01
14644,8,5,Germany;Berlin,12.3.2015,18,0.959,0.01
14645,3,2,Denmark;Copenhagen,12.3.2015,18,0.959,0.01
14646,10,4,Germany;Frankfurt,12.3.2015,11,0.959,0.01
14647,1,7,Germany;Frankfurt,12.3.2015,9,0.959,0
14648,10,3,Czech republic;Ostrava,12.3.2015,3,0.959,0
14649,1,3,Czech republic;Brno,12.3.2015,1,0.959,0
14650,8,6,Germany;Dresden,13.3.2015,146,0.967,0.55
14651,10,5,Germany;Berlin,13.3.2015,145,0.967,0.55
14652,10,1,Czech republic;Prague,13.3.2015,138,0.967,0.55
14653,4,1,Czech republic;Prague,13.3.2015,138,0.967,0.55
14654,11,7,Germany;Frankfurt,13.3.2015,134,0.967,0.55
14655,7,5,Germany;Berlin,13.3.2015,133,0.967,0.55
14656,1,5,Germany;Berlin,13.3.2015,129,0.967,0.55
14657,6,4,Germany;Frankfurt,13.3.2015,128,0.967,0.55
14658,8,5,Germany;Berlin,13.3.2015,127,0.967,0.55
14659,2,3,Czech republic;Brno,13.3.2015,127,0.967,0.55
14660,6,5,Germany;Berlin,13.3.2015,124,0.967,0.55
14661,4,7,Germany;Frankfurt,13.3.2015,122,0.967,0.55
14662,10,4,Germany;Frankfurt,13.3.2015,119,0.967,0.55
14663,8,6,Germany;Dresden,13.3.2015,115,0.967,0.55
14664,9,7,Germany;Frankfurt,13.3.2015,113,0.967,0.55
14665,8,7,Germany;Frankfurt,13.3.2015,109,0.967,0.55
14666,1,1,Czech republic;Prague,13.3.2015,109,0.967,0.55
14667,3,2,Denmark;Copenhagen,13.3.2015,104,0.967,0.55
14668,2,5,Germany;Berlin,13.3.2015,102,0.967,0.55
14669,6,5,Germany;Berlin,13.3.2015,100,0.967,0.55
14670,9,3,Czech republic;Ostrava,13.3.2015,99,0.967,0.4
14671,9,7,Germany;Frankfurt,13.3.2015,97,0.967,0.4
14672,7,1,Czech republic;Prague,13.3.2015,87,0.967,0.4
14673,7,7,Germany;Frankfurt,13.3.2015,85,0.967,0.4
14674,3,5,Germany;Berlin,13.3.2015,70,0.967,0.15
14675,2,5,Germany;Berlin,13.3.2015,68,0.967,0.15
14676,9,4,Germany;Frankfurt,13.3.2015,65,0.967,0.15
14677,4,7,Germany;Frankfurt,13.3.2015,65,0.967,0.15
14678,4,5,Germany;Berlin,13.3.2015,63,0.967,0.15
14679,11,2,Denmark;Copenhagen,13.3.2015,59,0.967,0.15
14680,9,5,Germany;Berlin,13.3.2015,54,0.967,0.15
14681,1,5,Germany;Berlin,13.3.2015,51,0.967,0.15
14682,11,7,Germany;Frankfurt,13.3.2015,47,0.967,0.15
14683,10,7,Germany;Frankfurt,13.3.2015,42,0.967,0.15
14684,4,5,Germany;Berlin,13.3.2015,40,0.967,0.15
14685,10,4,Germany;Frankfurt,13.3.2015,39,0.967,0.15
14686,3,1,Czech republic;Prague,13.3.2015,34,0.967,0.15
14687,10,5,Germany;Berlin,13.3.2015,33,0.967,0.15
14688,4,2,Denmark;Copenhagen,13.3.2015,32,0.967,0.15
14689,6,5,Germany;Berlin,13.3.2015,27,0.967,0.15
14690,6,7,Germany;Frankfurt,13.3.2015,17,0.967,0.01
14691,2,6,Germany;Dresden,13.3.2015,10,0.967,0
14692,10,1,Czech republic;Prague,13.3.2015,9,0.967,0
14693,4,5,Germany;Berlin,14.3.2015,148,0.966,0.55
14694,3,7,Germany;Frankfurt,14.3.2015,144,0.966,0.55
14695,8,5,Germany;Berlin,14.3.2015,142,0.966,0.55
14696,11,4,Germany;Frankfurt,14.3.2015,142,0.966,0.55
14697,7,6,Germany;Dresden,14.3.2015,141,0.966,0.55
14698,11,5,Germany;Berlin,14.3.2015,136,0.966,0.55
14699,9,2,Denmark;Copenhagen,14.3.2015,133,0.966,0.55
14700,10,4,Germany;Frankfurt,14.3.2015,132,0.966,0.55
14701,4,7,Germany;Frankfurt,14.3.2015,131,0.966,0.55
14702,3,7,Germany;Frankfurt,14.3.2015,126,0.966,0.55
14703,2,1,Czech republic;Prague,14.3.2015,124,0.966,0.55
14704,11,7,Germany;Frankfurt,14.3.2015,122,0.966,0.55
14705,8,7,Germany;Frankfurt,14.3.2015,120,0.966,0.55
14706,1,6,Germany;Dresden,14.3.2015,120,0.966,0.55
14707,9,7,Germany;Frankfurt,14.3.2015,117,0.966,0.55
14708,10,7,Germany;Frankfurt,14.3.2015,116,0.966,0.55
14709,2,5,Germany;Berlin,14.3.2015,116,0.966,0.55
14710,9,1,Czech republic;Prague,14.3.2015,114,0.966,0.55
14711,3,4,Germany;Frankfurt,14.3.2015,113,0.966,0.55
14712,8,7,Germany;Frankfurt,14.3.2015,105,0.966,0.55
14713,4,3,Czech republic;Brno,14.3.2015,102,0.966,0.55
14714,1,2,Denmark;Copenhagen,14.3.2015,95,0.966,0.4
14715,9,3,Czech republic;Ostrava,14.3.2015,87,0.966,0.4
14716,6,5,Germany;Berlin,14.3.2015,87,0.966,0.4
14717,7,7,Germany;Frankfurt,14.3.2015,83,0.966,0.4
14718,3,2,Denmark;Copenhagen,14.3.2015,80,0.966,0.4
14719,1,3,Czech republic;Brno,14.3.2015,80,0.966,0.4
14720,11,5,Germany;Berlin,14.3.2015,78,0.966,0.4
14721,1,2,Denmark;Copenhagen,14.3.2015,68,0.966,0.15
14722,11,5,Germany;Berlin,14.3.2015,63,0.966,0.15
14723,5,7,Germany;Frankfurt,14.3.2015,62,0.966,0.15
14724,4,7,Germany;Frankfurt,14.3.2015,60,0.966,0.15
14725,5,4,Germany;Frankfurt,14.3.2015,57,0.966,0.15
14726,1,7,Germany;Frankfurt,14.3.2015,55,0.966,0.15
14727,6,7,Germany;Frankfurt,14.3.2015,45,0.966,0.15
14728,1,5,Germany;Berlin,14.3.2015,39,0.966,0.15
14729,1,5,Germany;Berlin,14.3.2015,38,0.966,0.15
14730,7,5,Germany;Berlin,14.3.2015,35,0.966,0.15
14731,6,7,Germany;Frankfurt,14.3.2015,33,0.966,0.15
14732,10,5,Germany;Berlin,14.3.2015,30,0.966,0.15
14733,4,7,Germany;Frankfurt,14.3.2015,24,0.966,0.01
14734,7,5,Germany;Berlin,14.3.2015,24,0.966,0.01
14735,7,5,Germany;Berlin,14.3.2015,20,0.966,0.01
14736,8,3,Czech republic;Ostrava,14.3.2015,17,0.966,0.01
14737,10,2,Denmark;Copenhagen,14.3.2015,17,0.966,0.01
14738,7,7,Germany;Frankfurt,14.3.2015,11,0.966,0.01
14739,6,1,Czech republic;Prague,14.3.2015,7,0.966,0
14740,7,2,Denmark;Copenhagen,14.3.2015,7,0.966,0
14741,7,2,Denmark;Copenhagen,17.3.2015,149,0.964,0.55
14742,4,4,Germany;Frankfurt,17.3.2015,145,0.964,0.55
14743,3,7,Germany;Frankfurt,17.3.2015,140,0.964,0.55
14744,10,5,Germany;Berlin,17.3.2015,140,0.964,0.55
14745,7,4,Germany;Frankfurt,17.3.2015,139,0.964,0.55
14746,11,2,Denmark;Copenhagen,17.3.2015,138,0.964,0.55
14747,4,6,Germany;Dresden,17.3.2015,137,0.964,0.55
14748,9,5,Germany;Berlin,17.3.2015,128,0.964,0.55
14749,7,6,Germany;Dresden,17.3.2015,127,0.964,0.55
14750,11,4,Germany;Frankfurt,17.3.2015,124,0.964,0.55
14751,3,5,Germany;Berlin,17.3.2015,119,0.964,0.55
14752,10,2,Denmark;Copenhagen,17.3.2015,114,0.964,0.55
14753,7,5,Germany;Berlin,17.3.2015,109,0.964,0.55
